start_Longitude,start_Latitude,end_Longitude,end_Latitude,Speed
-79.39761,43.64895,-79.3978,43.64941,35
-79.40008,43.64912,-79.4001,43.64918,50
-79.4001,43.64918,-79.40018,43.64939,50
-79.3998,43.64844,-79.39997,43.64885,50
-79.39997,43.64885,-79.39998,43.64888,50
-79.40052,43.65025,-79.40062,43.65051,50
-79.40062,43.65051,-79.40066,43.6506,50
-79.39695,43.65528,-79.39719,43.65523,50
-79.39796,43.65507,-79.39803,43.65506,50
-79.39396,43.6572,-79.39445,43.65711,50
-79.39445,43.65711,-79.39455,43.65709,50
-79.41387,43.65521,-79.41399,43.65552,30
-79.41399,43.65552,-79.41401,43.65558,30
-79.36734,43.65913,-79.36673,43.65926,40
-79.36673,43.65926,-79.36667,43.65927,40
-79.38695,43.65505,-79.38711,43.65502,40
-79.39657,43.65206,-79.39668,43.65204,50
-79.39668,43.65204,-79.39681,43.65201,50
-79.40638,43.64994,-79.4064,43.64999,50
-79.40069,43.65477,-79.40116,43.65468,50
-79.40144,43.65463,-79.4015,43.65461,50
-79.41332,43.6538,-79.41335,43.65388,50
-79.41321,43.65353,-79.41329,43.65372,50
-79.41329,43.65372,-79.41332,43.6538,50
-79.36718,43.66234,-79.36732,43.66272,40
-79.36732,43.66272,-79.36734,43.66278,40
-79.40427,43.65298,-79.4043,43.65307,50
-79.4043,43.65307,-79.40434,43.65316,50
-79.37456,43.65073,-79.37417,43.65083,35
-79.37411,43.65085,-79.3741,43.65085,35
-79.37397,43.6514,-79.37383,43.6511,35
-79.37623,43.64409,-79.37666,43.64387,70
-79.3655,43.64798,-79.36553,43.64799,35
-79.3658,43.64858,-79.36591,43.64886,35
-79.36861,43.64906,-79.36887,43.64965,50
-79.36887,43.64965,-79.36891,43.64974,50
-79.38377,43.64584,-79.3838,43.64589,40
-79.3838,43.64589,-79.38399,43.64622,40
-79.38429,43.64576,-79.3838,43.64589,35
-79.37967,43.64733,-79.37984,43.64771,40
-79.37984,43.64771,-79.38026,43.64864,40
-79.38073,43.64642,-79.38081,43.64639,35
-79.38147,43.64625,-79.38197,43.64615,35
-79.38172,43.64689,-79.38182,43.64687,40
-79.38329,43.6473,-79.38355,43.64793,50
-79.3837,43.64694,-79.38376,43.64708,35
-79.38376,43.64708,-79.38375,43.64716,35
-79.38408,43.64638,-79.38441,43.64695,40
-79.38441,43.64695,-79.38444,43.647,40
-79.38327,43.64725,-79.38329,43.6473,50
-79.41894,43.65961,-79.41978,43.66183,35
-79.41511,43.65091,-79.41575,43.65257,50
-79.41593,43.65447,-79.41586,43.65428,35
-79.41158,43.65117,-79.41172,43.65152,50
-79.41172,43.65152,-79.41183,43.65178,50
-79.41172,43.65152,-79.41104,43.65166,35
-79.41309,43.65286,-79.41278,43.65291,35
-79.36552,43.66095,-79.36571,43.66145,35
-79.36571,43.66145,-79.36527,43.66157,35
-79.36578,43.6616,-79.36571,43.66145,35
-79.36603,43.66215,-79.36592,43.66218,40
-79.36679,43.66136,-79.36686,43.66152,40
-79.36686,43.66152,-79.36704,43.66194,40
-79.36578,43.6616,-79.36588,43.66185,35
-79.36592,43.66218,-79.3656,43.66226,40
-79.36588,43.66185,-79.36597,43.66202,35
-79.36597,43.66202,-79.36603,43.66215,35
-79.36626,43.6601,-79.36568,43.66023,50
-79.36568,43.66023,-79.36527,43.66032,50
-79.36652,43.66075,-79.36599,43.66086,50
-79.36599,43.66086,-79.36552,43.66095,50
-79.36568,43.66023,-79.3658,43.6605,35
-79.3658,43.6605,-79.36599,43.66086,35
-79.3658,43.6605,-79.36486,43.66071,35
-79.36622,43.65645,-79.36627,43.65656,35
-79.36753,43.65635,-79.36746,43.65619,35
-79.36746,43.65619,-79.36763,43.65613,35
-79.3677,43.6561,-79.36793,43.656,35
-79.36487,43.65598,-79.36459,43.65603,35
-79.36487,43.65598,-79.36497,43.65595,35
-79.36807,43.65521,-79.36805,43.65521,35
-79.36781,43.65523,-79.36776,43.65508,35
-79.36746,43.65619,-79.36732,43.65622,35
-79.36732,43.65622,-79.36712,43.65626,35
-79.36639,43.65641,-79.3663,43.65643,35
-79.36732,43.65622,-79.36723,43.65618,35
-79.36573,43.65533,-79.36591,43.65573,35
-79.3659,43.65576,-79.36589,43.65576,35
-79.36566,43.65581,-79.36522,43.65589,35
-79.36663,43.65513,-79.36619,43.65523,40
-79.36619,43.65523,-79.36573,43.65533,40
-79.36626,43.65555,-79.36602,43.65561,35
-79.3659,43.65576,-79.36603,43.65574,35
-79.36632,43.65569,-79.36626,43.65555,35
-79.36547,43.6547,-79.36559,43.65499,50
-79.36486,43.65486,-79.36547,43.6547,35
-79.36473,43.65487,-79.36473,43.65486,35
-79.36529,43.65426,-79.36539,43.65451,50
-79.36539,43.65451,-79.36547,43.6547,50
-79.36539,43.65451,-79.36523,43.65455,35
-79.36523,43.65455,-79.36494,43.65462,35
-79.36523,43.65455,-79.3652,43.65447,35
-79.36798,43.65294,-79.36693,43.65319,35
-79.36693,43.65319,-79.36645,43.6533,35
-79.36949,43.65627,-79.36929,43.65629,40
-79.36926,43.65629,-79.36916,43.6563,40
-79.36807,43.65521,-79.36859,43.65512,35
-79.36859,43.65512,-79.36869,43.6551,35
-79.36926,43.65629,-79.36921,43.65613,35
-79.36524,43.65649,-79.3652,43.65644,35
-79.36753,43.65635,-79.36765,43.65668,50
-79.36765,43.65668,-79.36772,43.65686,50
-79.36694,43.65649,-79.36698,43.6566,50
-79.36706,43.65681,-79.36736,43.65754,50
-79.36765,43.65668,-79.36706,43.65681,35
-79.3677,43.6561,-79.36783,43.65612,35
-79.36844,43.65613,-79.36867,43.65613,35
-79.36856,43.65632,-79.36844,43.65632,40
-79.36844,43.65632,-79.36829,43.65631,40
-79.36622,43.65645,-79.36596,43.65651,35
-79.36552,43.6566,-79.36548,43.65661,35
-79.37463,43.66014,-79.37471,43.66032,50
-79.37471,43.66032,-79.37486,43.66067,50
-79.37572,43.66004,-79.37575,43.66012,40
-79.37396,43.65851,-79.37404,43.65871,50
-79.37404,43.65871,-79.37463,43.66014,50
-79.37347,43.6573,-79.37365,43.65774,50
-79.37365,43.65774,-79.37396,43.65851,50
-79.37454,43.65706,-79.37474,43.65751,40
-79.37365,43.65774,-79.37474,43.65751,35
-79.37474,43.65751,-79.37487,43.65784,40
-79.37487,43.65784,-79.37511,43.65847,40
-79.37596,43.65761,-79.37624,43.65828,50
-79.37205,43.66293,-79.37195,43.66268,50
-79.37195,43.66268,-79.37175,43.66221,50
-79.37276,43.6625,-79.37286,43.66273,40
-79.37195,43.66268,-79.37276,43.6625,35
-79.37473,43.6607,-79.37487,43.66103,35
-79.37487,43.66103,-79.37494,43.66119,35
-79.37585,43.66039,-79.37602,43.66081,40
-79.37602,43.66081,-79.37605,43.66089,40
-79.37511,43.65847,-79.37518,43.65864,40
-79.37555,43.65962,-79.37572,43.66004,40
-79.3767,43.65937,-79.37684,43.65973,50
-79.37555,43.65962,-79.37574,43.65957,35
-79.37631,43.65945,-79.3767,43.65937,35
-79.37631,43.65945,-79.37621,43.65921,35
-79.37636,43.65855,-79.37647,43.65881,50
-79.37658,43.65909,-79.3767,43.65937,50
-79.37785,43.65822,-79.378,43.65861,50
-79.378,43.65861,-79.37814,43.65896,50
-79.37814,43.65896,-79.37837,43.65957,40
-79.37837,43.65957,-79.37847,43.65983,40
-79.37982,43.65955,-79.37965,43.65959,40
-79.37965,43.65959,-79.37951,43.65962,40
-79.38156,43.66008,-79.38028,43.66037,50
-79.38028,43.66037,-79.37969,43.66047,50
-79.37982,43.65955,-79.38028,43.66037,35
-79.38195,43.66282,-79.38187,43.66262,35
-79.38245,43.66222,-79.38223,43.66227,50
-79.38223,43.66227,-79.38172,43.66238,50
-79.38262,43.66314,-79.38255,43.66305,35
-79.37731,43.65224,-79.37727,43.65216,35
-79.37689,43.65224,-79.37693,43.65233,35
-79.37731,43.65224,-79.37715,43.65228,35
-79.37715,43.65228,-79.37693,43.65233,35
-79.37731,43.65266,-79.37715,43.65228,35
-79.37731,43.65266,-79.37746,43.65263,35
-79.37746,43.65263,-79.37751,43.65262,35
-79.37809,43.65267,-79.37752,43.65279,40
-79.37693,43.65233,-79.37709,43.65271,35
-79.37709,43.65271,-79.37731,43.65266,35
-79.37752,43.65279,-79.37715,43.65286,40
-79.37715,43.65286,-79.37693,43.65291,40
-79.37746,43.65263,-79.37749,43.65269,35
-79.37749,43.65269,-79.37752,43.65279,35
-79.37709,43.65271,-79.37712,43.65278,35
-79.37592,43.65097,-79.37546,43.65108,50
-79.37546,43.65108,-79.37492,43.6512,50
-79.37573,43.6517,-79.37558,43.65173,50
-79.37558,43.65173,-79.37518,43.65182,50
-79.37573,43.6517,-79.37561,43.65145,35
-79.37561,43.65145,-79.37546,43.65108,35
-79.37637,43.65155,-79.37617,43.6516,50
-79.37658,43.65221,-79.37648,43.65192,35
-79.37647,43.65189,-79.37649,43.65186,35
-79.37647,43.65189,-79.37591,43.652,35
-79.37751,43.65132,-79.377,43.65142,50
-79.377,43.65142,-79.37637,43.65155,50
-79.37723,43.65206,-79.37717,43.6519,35
-79.37717,43.6519,-79.377,43.65142,35
-79.37751,43.65132,-79.37771,43.65179,50
-79.37771,43.65179,-79.37777,43.65194,50
-79.37717,43.6519,-79.37771,43.65179,35
-79.37794,43.65052,-79.37763,43.65059,50
-79.37763,43.65059,-79.37724,43.65067,50
-79.37787,43.64914,-79.37727,43.64928,40
-79.37727,43.64928,-79.37673,43.6494,40
-79.37564,43.65025,-79.37543,43.65029,50
-79.37543,43.65029,-79.37515,43.65036,50
-79.37519,43.64973,-79.37508,43.64976,40
-79.37569,43.64963,-79.37557,43.64965,40
-79.37557,43.64965,-79.37519,43.64973,40
-79.37513,43.64921,-79.37523,43.64922,35
-79.37329,43.64862,-79.37321,43.64865,40
-79.37321,43.64865,-79.37215,43.64905,40
-79.37309,43.65159,-79.37317,43.65179,35
-79.37294,43.65197,-79.37294,43.65195,35
-79.37331,43.65222,-79.37328,43.65222,50
-79.37325,43.65223,-79.37309,43.65227,50
-79.37311,43.65191,-79.37312,43.65191,35
-79.37314,43.65202,-79.37312,43.65203,35
-79.37325,43.65223,-79.37319,43.65208,35
-79.37252,43.65201,-79.37266,43.65236,40
-79.37492,43.6512,-79.37501,43.65142,50
-79.37501,43.65142,-79.37504,43.65149,50
-79.37526,43.64633,-79.37491,43.64649,50
-79.37491,43.64649,-79.37471,43.64659,50
-79.37491,43.64649,-79.37475,43.64628,35
-79.37304,43.6467,-79.3731,43.64684,35
-79.37322,43.64711,-79.37328,43.64726,35
-79.37322,43.64711,-79.37341,43.64703,35
-79.37335,43.6469,-79.37341,43.64703,35
-79.37341,43.64703,-79.37376,43.64686,35
-79.37365,43.64674,-79.37354,43.64661,35
-79.37335,43.6469,-79.37365,43.64674,35
-79.37129,43.647,-79.37152,43.64761,35
-79.37152,43.64761,-79.37154,43.64767,35
-79.37152,43.64761,-79.37175,43.64756,35
-79.37229,43.64732,-79.37248,43.64723,35
-79.37125,43.64671,-79.37118,43.64673,35
-79.37277,43.64654,-79.37189,43.64673,35
-79.37133,43.64685,-79.37125,43.64671,35
-79.37122,43.64687,-79.37127,43.64686,35
-79.40722,43.66205,-79.40738,43.66248,50
-79.38644,43.66018,-79.38667,43.6607,50
-79.38643,43.65956,-79.38645,43.65961,35
-79.38598,43.65907,-79.38601,43.65914,50
-79.38643,43.65956,-79.38632,43.65958,35
-79.38632,43.65958,-79.3862,43.65961,35
-79.38667,43.66,-79.38689,43.65995,35
-79.38689,43.65995,-79.38651,43.65909,35
-79.38696,43.65948,-79.38711,43.65978,50
-79.38715,43.65989,-79.38743,43.66054,50
-79.38689,43.65995,-79.38697,43.65993,35
-79.38697,43.65993,-79.38715,43.65989,35
-79.38644,43.66018,-79.38668,43.66013,35
-79.3867,43.66007,-79.38667,43.66,35
-79.38587,43.657,-79.3866,43.65685,50
-79.38548,43.65613,-79.38625,43.65595,50
-79.38625,43.65595,-79.38634,43.65594,50
-79.3866,43.65685,-79.38667,43.65683,50
-79.38774,43.6566,-79.38885,43.65636,50
-79.38774,43.6566,-79.38752,43.65604,35
-79.38634,43.65594,-79.38656,43.65587,50
-79.38656,43.65587,-79.38664,43.65585,50
-79.38752,43.65604,-79.38745,43.65589,35
-79.3874,43.65571,-79.38747,43.65579,35
-79.38022,43.65384,-79.38027,43.65385,35
-79.38037,43.65396,-79.38032,43.65398,35
-79.38037,43.65396,-79.38045,43.65393,35
-79.37997,43.65408,-79.38015,43.65404,35
-79.3813,43.65115,-79.38148,43.65158,40
-79.38148,43.65158,-79.38152,43.65167,40
-79.38176,43.65188,-79.38213,43.6518,40
-79.38213,43.6518,-79.38256,43.6517,40
-79.37987,43.6508,-79.3803,43.65071,50
-79.3803,43.65071,-79.38106,43.65056,50
-79.37905,43.65029,-79.3794,43.65021,50
-79.38004,43.65007,-79.38079,43.6499,50
-79.38555,43.64906,-79.38571,43.64933,40
-79.38571,43.64933,-79.38586,43.64962,40
-79.38093,43.64706,-79.38158,43.64692,40
-79.38158,43.64692,-79.38172,43.64689,40
-79.38302,43.64662,-79.3831,43.64681,50
-79.3831,43.64681,-79.38327,43.64725,50
-79.3823,43.64677,-79.38263,43.6467,40
-79.38263,43.6467,-79.38302,43.64662,40
-79.38444,43.647,-79.38448,43.64707,40
-79.37722,43.64675,-79.37744,43.6466,40
-79.37797,43.64634,-79.3781,43.6463,40
-79.37792,43.64624,-79.37778,43.64629,40
-79.37909,43.64593,-79.37876,43.64601,40
-79.37816,43.64616,-79.37803,43.6462,40
-79.38014,43.64581,-79.38044,43.64574,40
-79.38053,43.64595,-79.38048,43.64585,35
-79.38073,43.64642,-79.38066,43.64624,35
-79.38039,43.64716,-79.38053,43.64714,40
-79.38053,43.64714,-79.38093,43.64706,40
-79.38041,43.64565,-79.37992,43.64575,40
-79.38066,43.64624,-79.38057,43.64603,35
-79.38057,43.64603,-79.38053,43.64595,35
-79.42122,43.65735,-79.42156,43.65821,30
-79.42165,43.65845,-79.42188,43.65902,30
-79.38279,43.6401,-79.38285,43.64019,35
-79.38211,43.64029,-79.3827,43.64007,35
-79.38278,43.63957,-79.38285,43.63973,50
-79.38293,43.63987,-79.38295,43.63991,50
-79.38189,43.63972,-79.38205,43.64017,35
-79.38293,43.63987,-79.38275,43.63993,35
-79.38205,43.64017,-79.38208,43.64023,35
-79.38208,43.64023,-79.38211,43.64029,35
-79.38279,43.6401,-79.38285,43.64009,35
-79.38285,43.64009,-79.38302,43.64003,35
-79.4053,43.66055,-79.40544,43.66087,50
-79.40544,43.66087,-79.40546,43.66095,50
-79.40606,43.66074,-79.40544,43.66087,35
-79.40536,43.65741,-79.40494,43.6575,35
-79.40418,43.65758,-79.40419,43.65765,50
-79.40485,43.65756,-79.40483,43.65753,35
-79.40284,43.65755,-79.40294,43.65783,50
-79.40294,43.65783,-79.40297,43.65791,50
-79.40418,43.65758,-79.40394,43.65763,35
-79.40326,43.65863,-79.40346,43.65915,50
-79.40346,43.65915,-79.40354,43.65932,50
-79.40186,43.65776,-79.40194,43.65795,50
-79.40194,43.65795,-79.40201,43.65812,50
-79.40263,43.65835,-79.40261,43.65833,35
-79.40253,43.66153,-79.4026,43.6617,50
-79.40273,43.66294,-79.40271,43.66293,35
-79.4029,43.66245,-79.40295,43.66259,50
-79.40295,43.66259,-79.40306,43.66286,50
-79.40137,43.66147,-79.40155,43.66196,40
-79.40155,43.66196,-79.40165,43.66222,40
-79.40186,43.66272,-79.4019,43.66281,40
-79.4019,43.66281,-79.40202,43.6631,40
-79.39694,43.66044,-79.39783,43.66026,50
-79.39694,43.66044,-79.39716,43.66095,40
-79.39901,43.66086,-79.39916,43.66125,50
-79.39916,43.66125,-79.39933,43.6617,50
-79.39871,43.66009,-79.39891,43.66059,50
-79.39891,43.66059,-79.39901,43.66086,50
-79.39783,43.66026,-79.39817,43.66019,50
-79.39817,43.66019,-79.39871,43.66009,50
-79.39762,43.66206,-79.39778,43.66249,40
-79.39805,43.66313,-79.39823,43.66354,40
-79.39129,43.6597,-79.39179,43.65959,40
-79.39179,43.65959,-79.39187,43.65957,40
-79.39856,43.65919,-79.39864,43.65937,50
-79.40001,43.65812,-79.40019,43.65854,40
-79.40019,43.65854,-79.40032,43.65885,40
-79.3941,43.65908,-79.39443,43.65989,50
-79.39443,43.65989,-79.39472,43.66061,50
-79.39641,43.65916,-79.3965,43.65935,40
-79.39443,43.65989,-79.39509,43.65976,35
-79.39522,43.65976,-79.39525,43.65976,35
-79.39641,43.65916,-79.39519,43.65943,35
-79.39141,43.65839,-79.39153,43.65863,50
-79.39187,43.65957,-79.39236,43.65946,40
-79.39236,43.65946,-79.39259,43.65941,40
-79.39272,43.65735,-79.3929,43.65777,50
-79.39242,43.65818,-79.39242,43.65808,35
-79.39217,43.65747,-79.39219,43.65746,35
-79.39121,43.65761,-79.39109,43.65764,35
-79.39217,43.65747,-79.39206,43.65746,35
-79.39206,43.65746,-79.39196,43.65745,35
-79.39121,43.65761,-79.39122,43.65758,35
-79.39266,43.65721,-79.39269,43.65728,50
-79.39258,43.65703,-79.39266,43.65721,50
-79.39101,43.65746,-79.39109,43.65764,50
-79.39266,43.65721,-79.39228,43.65729,35
-79.39217,43.65721,-79.39215,43.65715,35
-79.39101,43.65746,-79.39217,43.65721,35
-79.39089,43.6572,-79.39096,43.65735,50
-79.39081,43.65704,-79.39089,43.6572,50
-79.39189,43.65698,-79.39182,43.65682,35
-79.39113,43.65731,-79.39195,43.65714,35
-79.39107,43.65716,-79.39189,43.65698,35
-79.39113,43.65731,-79.39107,43.65716,35
-79.391,43.657,-79.39182,43.65682,35
-79.39107,43.65716,-79.391,43.657,35
-79.39182,43.65682,-79.39175,43.65664,35
-79.391,43.657,-79.39093,43.65683,35
-79.39243,43.65668,-79.39249,43.65682,50
-79.39251,43.65688,-79.39258,43.65703,50
-79.39096,43.65735,-79.39108,43.65732,35
-79.39108,43.65732,-79.39113,43.65731,35
-79.39089,43.6572,-79.391,43.65718,35
-79.391,43.65718,-79.39107,43.65716,35
-79.39081,43.65704,-79.39094,43.65702,35
-79.39094,43.65702,-79.391,43.657,35
-79.39093,43.65683,-79.39087,43.65685,35
-79.39087,43.65685,-79.39074,43.65688,35
-79.39189,43.65698,-79.39195,43.65698,35
-79.39198,43.657,-79.39251,43.65688,35
-79.39042,43.65616,-79.39063,43.65663,50
-79.39063,43.65663,-79.39068,43.65675,50
-79.39088,43.6567,-79.39166,43.65652,35
-79.39088,43.6567,-79.39083,43.65658,35
-79.39068,43.65675,-79.39078,43.65672,35
-79.39078,43.65672,-79.39088,43.6567,35
-79.39083,43.65658,-79.39074,43.6566,35
-79.39074,43.6566,-79.39063,43.65663,35
-79.38915,43.64943,-79.38971,43.64932,40
-79.39018,43.64922,-79.39076,43.6491,40
-79.38944,43.64868,-79.38974,43.64862,50
-79.38993,43.64858,-79.39008,43.64855,50
-79.39087,43.6477,-79.3906,43.64697,35
-79.39379,43.64621,-79.39382,43.64628,50
-79.39382,43.64628,-79.39391,43.64651,50
-79.39492,43.64547,-79.39513,43.64599,40
-79.39513,43.64599,-79.39523,43.64623,40
-79.39382,43.64628,-79.39513,43.64599,35
-79.39689,43.64646,-79.39675,43.64613,35
-79.39627,43.64522,-79.39634,43.6452,40
-79.39703,43.64565,-79.39697,43.64547,35
-79.39738,43.64586,-79.39736,43.64589,35
-79.39746,43.64588,-79.39738,43.64586,35
-79.39761,43.64494,-79.39782,43.64546,50
-79.39703,43.64565,-79.39706,43.64565,35
-79.39729,43.64569,-79.39733,43.64572,35
-79.3973,43.64557,-79.39732,43.64561,35
-79.39709,43.64505,-79.39719,43.64503,40
-79.3973,43.64557,-79.39709,43.64505,35
-79.39515,43.64543,-79.3953,43.6454,40
-79.39622,43.64523,-79.39627,43.64522,40
-79.3965,43.64654,-79.39619,43.64579,35
-79.39619,43.64579,-79.39616,43.6458,35
-79.39622,43.64523,-79.39632,43.64561,35
-79.39629,43.64571,-79.39627,43.64576,35
-79.39693,43.64597,-79.39689,43.64595,35
-79.39683,43.64574,-79.39685,43.64572,35
-79.39634,43.6452,-79.39659,43.64515,40
-79.39659,43.64515,-79.39709,43.64505,40
-79.39659,43.64515,-79.39624,43.64424,35
-79.39624,43.64424,-79.39603,43.64371,35
-79.39593,43.64472,-79.39594,43.64477,35
-79.39502,43.64391,-79.39523,43.64387,50
-79.39593,43.64472,-79.39575,43.64476,35
-79.39523,43.64387,-79.39549,43.64381,50
-79.39552,43.64381,-79.39575,43.64376,50
-79.39624,43.64424,-79.39587,43.64431,35
-79.39573,43.64434,-79.39593,43.64472,35
-79.39552,43.64381,-79.39571,43.6443,35
-79.39327,43.64839,-79.39355,43.64833,40
-79.39395,43.64824,-79.39432,43.64816,40
-79.39567,43.64727,-79.39573,43.64741,40
-79.39395,43.64824,-79.39381,43.64781,35
-79.39421,43.64755,-79.39508,43.64736,35
-79.39421,43.64755,-79.39403,43.64705,35
-79.38748,43.64709,-79.38778,43.64702,40
-79.3886,43.64684,-79.38878,43.6468,40
-79.38826,43.64549,-79.38875,43.64538,50
-79.38964,43.64636,-79.38967,43.64645,50
-79.38681,43.6458,-79.38691,43.64577,50
-79.38691,43.64577,-79.38699,43.64576,50
-79.38727,43.6457,-79.38732,43.64569,50
-79.38761,43.64563,-79.38816,43.64551,50
-79.38701,43.64435,-79.38721,43.64431,40
-79.38629,43.6445,-79.38642,43.64448,40
-79.38642,43.64448,-79.38701,43.64435,40
-79.3872,43.64781,-79.3884,43.64756,50
-79.38744,43.64844,-79.3872,43.64781,35
-79.38634,43.64799,-79.3868,43.6479,50
-79.3868,43.6479,-79.3872,43.64781,50
-79.38654,43.64729,-79.3871,43.64716,40
-79.3868,43.6479,-79.38654,43.64729,35
-79.3849,43.6422,-79.38486,43.6422,50
-79.38524,43.64215,-79.38518,43.64216,50
-79.38413,43.6426,-79.38418,43.64271,50
-79.38418,43.64271,-79.38423,43.64281,50
-79.38432,43.64231,-79.38426,43.64232,50
-79.38426,43.64232,-79.38401,43.64237,50
-79.3849,43.6422,-79.38505,43.64258,35
-79.38514,43.64264,-79.3852,43.64265,35
-79.38454,43.64227,-79.38449,43.64228,50
-79.38449,43.64228,-79.38439,43.64229,50
-79.38432,43.64304,-79.38435,43.64313,50
-79.38435,43.64313,-79.38438,43.64319,50
-79.38883,43.64396,-79.38895,43.64393,40
-79.38895,43.64393,-79.389,43.64392,40
-79.38835,43.64406,-79.38856,43.64402,40
-79.38856,43.64402,-79.38866,43.644,40
-79.38866,43.644,-79.38874,43.64398,40
-79.38874,43.64398,-79.38883,43.64396,40
-79.38928,43.64385,-79.38938,43.64383,40
-79.38938,43.64383,-79.38955,43.64379,40
-79.38669,43.64166,-79.3866,43.64172,50
-79.3866,43.64172,-79.38655,43.64176,50
-79.3872,43.64126,-79.38714,43.64129,50
-79.38707,43.64135,-79.38702,43.6414,50
-79.38646,43.6418,-79.38641,43.64182,50
-79.38592,43.64198,-79.38586,43.642,50
-79.38863,43.66199,-79.38883,43.66194,50
-79.38883,43.66194,-79.38917,43.66188,50
-79.38917,43.66188,-79.38952,43.66181,50
-79.38952,43.66181,-79.38991,43.66175,50
-79.38502,43.64049,-79.38519,43.64044,35
-79.38423,43.64062,-79.38447,43.64059,35
-79.3969,43.63966,-79.39629,43.63979,50
-79.39585,43.63985,-79.39578,43.63986,50
-79.39719,43.63958,-79.39716,43.63959,50
-79.39404,43.63913,-79.39417,43.63952,35
-79.39417,43.63952,-79.39438,43.64014,35
-79.39417,43.63952,-79.39375,43.6396,35
-79.39375,43.6396,-79.39361,43.63963,35
-79.39564,43.64002,-79.39586,43.63999,50
-79.39586,43.63999,-79.3961,43.63995,50
-79.39832,43.64031,-79.39826,43.64033,50
-79.3972,43.64062,-79.39686,43.64071,50
-79.39685,43.6398,-79.39688,43.63979,50
-79.39353,43.64135,-79.39442,43.64119,35
-79.39482,43.64113,-79.39594,43.64088,35
-79.39477,43.64099,-79.39482,43.64113,35
-79.3915,43.64068,-79.39019,43.64048,50
-79.39019,43.64048,-79.39001,43.64046,50
-79.39475,43.66256,-79.39477,43.66252,50
-79.39395,43.66359,-79.39398,43.66359,50
-79.39473,43.66244,-79.3946,43.66252,50
-79.39406,43.66136,-79.39295,43.66161,35
-79.39681,43.66013,-79.39533,43.66046,50
-79.39522,43.66051,-79.39517,43.66055,50
-79.38566,43.66262,-79.38574,43.66261,50
-79.38586,43.66312,-79.38566,43.66262,35
-79.38517,43.65919,-79.38519,43.65924,40
-79.3825,43.66137,-79.3819,43.66136,40
-79.38187,43.66137,-79.38161,43.6614,40
-79.38187,43.66137,-79.38174,43.66097,35
-79.37882,43.64523,-79.37887,43.64542,40
-79.37887,43.64542,-79.37894,43.64559,40
-79.37661,43.64589,-79.37657,43.64579,40
-79.37657,43.64579,-79.37645,43.64549,40
-79.37887,43.64542,-79.37874,43.6455,35
-79.37646,43.64583,-79.3765,43.64592,40
-79.3765,43.64592,-79.37665,43.64625,40
-79.37248,43.64723,-79.37272,43.64713,35
-79.37588,43.64605,-79.3758,43.64599,35
-79.37118,43.64673,-79.37115,43.64662,35
-79.37122,43.64687,-79.37109,43.6469,35
-79.37129,43.647,-79.37113,43.64705,35
-79.36675,43.64873,-79.36671,43.64874,35
-79.38265,43.64241,-79.38274,43.64263,50
-79.3838,43.64589,-79.38342,43.64596,35
-79.39903,43.66371,-79.39906,43.6637,40
-79.39917,43.66368,-79.39919,43.66368,40
-79.40005,43.66349,-79.40007,43.66354,50
-79.37304,43.6467,-79.37301,43.6466,35
-79.37285,43.64653,-79.37277,43.64654,35
-79.37125,43.64671,-79.37132,43.6467,35
-79.38015,43.65404,-79.3803,43.654,35
-79.39513,43.66336,-79.39509,43.6633,50
-79.39498,43.66312,-79.39494,43.66306,50
-79.39438,43.66353,-79.3944,43.66353,50
-79.39481,43.66344,-79.39484,43.66344,50
-79.39839,43.64834,-79.39925,43.64816,40
-79.37878,43.64215,-79.3787,43.64218,35
-79.4031,43.65364,-79.40319,43.65385,50
-79.38457,43.6457,-79.38464,43.64589,35
-79.37715,43.6617,-79.37715,43.66168,35
-79.38739,43.63948,-79.38724,43.63949,90
-79.37384,43.65143,-79.37361,43.65148,50
-79.37567,43.66278,-79.37563,43.66264,35
-79.38035,43.64209,-79.38057,43.64197,50
-79.38688,43.6493,-79.3871,43.6499,50
-79.37134,43.64307,-79.37026,43.64346,40
-79.39204,43.64539,-79.39209,43.64552,50
-79.37508,43.64364,-79.37483,43.64371,35
-79.41766,43.65827,-79.41807,43.65817,35
-79.37768,43.65476,-79.37779,43.65502,50
-79.39105,43.64346,-79.39124,43.64341,40
-79.38216,43.66211,-79.38233,43.66207,35
-79.37634,43.64248,-79.37653,43.64281,75
-79.38949,43.64593,-79.38959,43.64622,50
-79.38782,43.66262,-79.38761,43.66266,35
-79.39093,43.64236,-79.39016,43.64248,35
-79.37253,43.66194,-79.37241,43.66197,35
-79.40063,43.6603,-79.4007,43.66032,40
-79.36601,43.65094,-79.36604,43.651,35
-79.40258,43.66297,-79.40273,43.66294,40
-79.38594,43.64976,-79.38597,43.64981,40
-79.40079,43.6509,-79.40088,43.65113,50
-79.3796,43.64251,-79.38008,43.6432,35
-79.38313,43.65661,-79.38345,43.65655,50
-79.40514,43.65228,-79.40537,43.65236,40
-79.38277,43.66045,-79.38263,43.6601,40
-79.39074,43.65688,-79.39076,43.65692,50
-79.37349,43.65545,-79.37327,43.65549,40
-79.39053,43.66024,-79.39056,43.66031,50
-79.39713,43.64778,-79.39737,43.64773,50
-79.40124,43.64421,-79.40194,43.64407,40
-79.3841,43.64313,-79.38387,43.64256,35
-79.37057,43.65605,-79.37044,43.65608,40
-79.38121,43.65702,-79.38132,43.65699,50
